title,company,genre,year,rating,length,critic_score,number_of_critics,user_score,number_of_users,latitude,longitude,state_filmed
The Mountain Except Riches,Silent Vision,Fantasy,1990,R,95,21,1761,21,2252,28.5584,-98.5315,Texas
The Foot For Control,Light Box,Comedy,1989,PG-13,85,77,922,22,1641,39.25785,-81.6129,Ohio
A Diamond Of Death,Sound Circle,Drama,1982,R,89,42,1207,75,865,41.0074,-111.7446,Utah
The Diamond Considering Clarity,Fading Shrimp,Horror,2013,R,107,17,1042,41,1097,39.88813,-81.38456,Ohio
The House Including Anxiety,Huge Fish,Mystery,1996,R,78,52,961,77,1863,37.99956,-77.45807,Virginia
The Cat Considering Touch,Silent Vision,Romance,1989,PG,88,22,1687,54,1701,39.3239,-119.9066,Nevada
A Nose Opposite War,Sound Circle,Science Fiction,2003,R,87,48,2230,58,2276,34.8205,-119.8681,California
A Kite Until Consistency,Course Universe,Science Fiction,1998,R,81,35,2397,52,1527,33.3681,-112.3655,Arizona
The Boy Pending Patience,Fading Shrimp,Fantasy,1996,PG-13,91,43,1293,21,2672,34.1162,-97.8874,Oklahoma
A Cat Beside Luxury,Silent Vision,Drama,1976,R,85,67,2030,38,682,42.7736,-93.6576,Iowa
A Shirt Before Insanity,Silent Vision,Fantasy,2013,R,89,69,2819,52,1543,39.014,-77.52388,Virginia
The Robot Like Poverty,Final Cost,Action,1977,PG-13,88,73,1582,49,1868,55.0089,-131.2630,{}
The Valley Versus War,Minute Sand,Documentary,2002,R,109,40,1885,29,855,39.014,-77.52388,Virginia
A Train Beside Respect,Runaway Vehicle,Comedy,1989,PG,74,17,515,41,1231,43.36091,-74.75532,New York
The Lake Per Honor,Sure Way,Comedy,2023,G,85,38,1215,62,1641,40.0660,-118.0929,Nevada
A Cat From Life,Final Cost,Comedy,2014,PG,76,31,589,67,2022,34.06371,-84.27603,Georgia
The Bird As Fiction,Kind Soldier,Documentary,2016,R,70,47,1943,50,1366,40.34672,-83.85855,Ohio
A Bug Unlike Reality,Somehow Here,Fantasy,1990,PG,106,83,2040,36,2431,32.3078,-99.4115,Texas
A Cow Except Honor,Silent Vision,Science Fiction,1977,R,91,78,1518,43,2063,33.7571,-116.6039,California
A Couch Versus Hope,Final Cost,Horror,1989,R,82,64,1762,56,2575,40.87854,-80.76236,Ohio
The Shirt Among Disrespect,Light Box,Fantasy,1977,R,108,53,441,31,1766,40.77333,-82.08889,Ohio
The Shirt Between Confusion,Course Universe,Action,2022,R,92,60,600,29,627,33.0798,-93.3329,Arkansas
The Pencil Amid Fact,Silent Vision,Musical,2021,R,93,31,1953,83,824,44.85671,-72.8018,Quebec
A Bug Over Poverty,Pulling Sally,Action,1985,R,93,45,534,61,2001,44.45061,-75.7644,Ontario
The Tree Into Death,Yellow Dinner,Drama,2013,G,103,62,657,53,704,39.10838,-89.81621,Illinois
A Tree Like Health,Sound Circle,Thriller,1997,G,80,24,1355,71,2411,34.99928,-82.47651,South Carolina
The Foot Excepting Despair,Somehow Here,Horror,2019,R,71,87,208,29,2577,42.42472,-76.81222,New York
The Mouth Of Rhythm,Final Cost,Horror,2014,PG-13,99,42,2868,6,1631,34.4995,-92.1515,Arkansas
The Child Considering Hope,Final Cost,Fantasy,1999,R,83,62,1085,26,1723,36.14728,-85.46664,Tennessee
The Shirt Until Humor,Huge Fish,Science Fiction,2007,PG-13,94,78,2161,45,864,38.39373,-75.37714,Maryland
A House Beyond Heaven,Silent Vision,Horror,2012,R,72,31,1791,34,1676,32.3918,-109.4770,Arizona
A Flower Pending Time,Solar Scratch,Romance,1995,PG,106,81,481,91,933,40.2906,-94.5425,Missouri
The Train On Luck,Pulling Sally,Action,2021,PG-13,69,54,1236,49,1524,40.97614,-88.56839,Illinois
A Valley Into Thought,Sure Way,Fantasy,1987,PG-13,93,36,2382,35,1238,47.7331,-106.5568,Montana
A House Under Truth,Light Box,Action,2012,R,102,69,1031,60,1207,36.48153,-79.79393,Virginia
A Kite Until Riches,Silent Vision,Action,2002,PG-13,73,63,1146,35,1723,38.664,-75.59826,Delaware
The Leg Like Consistency,Silent Vision,Science Fiction,2020,PG-13,68,64,1538,49,1738,42.7035,-92.5333,Iowa
The Bug Outside Fact,Silent Vision,Comedy,1993,PG,89,4,1432,62,1334,32.74406,-81.16705,South Carolina
The Diamond Inside Sleep,Course Universe,Comedy,1974,PG,62,71,711,57,1291,35.7585,-103.1397,New Mexico
A Helicopter Across Luxury,Somehow Here,Horror,1976,R,102,60,1525,21,1190,31.5694,-111.1609,Arizona
An Airplane As Confusion,Minute Sand,Action,1976,R,87,41,2549,70,986,40.3651,-112.0621,Utah
The Thing Onto Comfort,Light Box,Comedy,2016,R,98,64,1174,87,1657,37.7483,-100.8661,Kansas
A Mountain On Death,Sure Way,Science Fiction,1988,PG-13,105,60,1051,77,1492,39.87838,-86.51,Indiana
The Bed Upon Hunger,Pulling Sally,Science Fiction,2003,R,89,47,2320,26,1652,44.7738,-110.2658,Montana
A Box Excluding Despair,Minute Sand,Drama,1988,R,104,61,1877,31,317,35.0501,-91.9979,Arkansas
The Finger Before Pride,Pulling Sally,Romance,1984,R,72,60,444,72,1941,35.7148,-103.1488,New Mexico
The Dog Along Wisdom,Fading Shrimp,Action,1993,R,99,53,259,62,1386,40.4626,-116.3211,Nevada
The Fruit Despite Life,Sure Way,Thriller,2018,PG-13,90,56,1550,35,2167,32.97819,-83.52573,Georgia
A Moon Opposite Time,Fading Shrimp,Horror,2017,R,83,30,1595,63,469,40.4575,-111.0549,Utah
The Door Until Worry,Final Cost,Comedy,2020,R,102,57,693,45,2552,36.4093,-115.9517,Nevada
A Boy Between Control,Fading Shrimp,Horror,1982,PG-13,97,33,652,29,1894,41.87315,-72.85815,Connecticut
A Diamond Opposite Control,Somehow Here,Fantasy,2013,PG,74,63,2323,69,2460,41.21176,-73.43151,Connecticut
A Girl Until Loyalty,Yellow Dinner,Comedy,1990,G,101,48,456,77,2426,33.97649,-89.68448,Mississippi
The Foot Outside Happiness,Sure Way,Comedy,2000,R,77,69,1417,81,1587,39.2722,-91.9599,Missouri
The Tree During Respect,Sure Way,Horror,2005,PG,91,88,1536,51,2258,30.4639,-103.2104,{}
A Child Along Happiness,Light Box,Horror,2018,PG-13,101,31,227,25,1058,40.98816,-72.29786,New York
A Woman Amid Freedom,Pulling Sally,Comedy,1976,PG,115,63,758,14,1863,39.00235,-87.91096,Illinois
A Wall Since Uncertainty,Solar Scratch,Science Fiction,2011,PG,92,43,1211,49,1828,39.8395,-90.2920,Illinois
A Diamond At Comfort,Silent Vision,Comedy,2008,R,102,56,2348,11,1047,32.7213,-114.6430,Arizona
The Lake Per Clarity,Huge Fish,Horror,2016,PG-13,95,82,962,63,1259,39.54544,-80.26447,West Virginia
The Girl Unlike Patience,Fading Shrimp,Action,1981,PG-13,100,65,204,50,1623,39.14427,-76.81692,Maryland
The Glacier Around Clarity,Sure Way,Science Fiction,2011,PG,97,70,2228,72,311,37.28129,-83.19155,Kentucky
The Air Onto Death,Minute Sand,Science Fiction,1984,R,82,59,1243,63,1047,41.58232,-73.45068,New York
The Box Under Dishonesty,Empty Mind,Comedy,2009,PG,89,32,1343,50,1984,46.5385,-120.9344,Washington
The Floor Above Riches,Course Universe,Thriller,1984,R,89,57,886,36,602,38.17535,-84.60967,Kentucky
A Pencil Against War,Course Universe,Action,2016,G,74,56,1960,26,1443,37.4008,-91.4439,Missouri
A Couch Upon Riches,Huge Fish,Comedy,2017,PG,106,21,1885,52,538,45.1343,-119.6495,Oregon
The Thing For Disrespect,Minute Sand,Action,1997,PG-13,101,47,2018,49,1431,41.28049,-78.47628,Pennsylvania
An Alien Along Failure,Pulling Sally,Horror,1997,G,83,57,636,16,1969,39.7834,-99.9208,Kansas
A Window Until Wealth,Light Box,Comedy,2012,R,63,56,1771,27,1841,36.5501,-82.47931,Tennessee
The Couch Behind Life,Course Universe,Horror,2001,R,114,69,2283,51,1240,36.8452,-99.4180,{}
The Robot Including Time,Minute Sand,Fantasy,2018,R,73,58,393,37,917,34.1848,-92.6207,Arkansas
The Kite Like Speed,Yellow Dinner,Horror,2020,PG-13,115,36,2167,34,325,36.65922,-85.88442,Kentucky
A Child Beside Speed,Final Cost,Action,2023,PG,94,69,2058,77,1633,39.07256,-84.32188,Ohio
A Soul Towards Despair,Minute Sand,Horror,2016,R,81,30,2005,48,1855,46.0180,-112.9682,Montana
The Pencil Minus Freedom,Light Box,Science Fiction,2015,R,88,77,2023,48,1702,43.72572,-74.97545,New York
The Mouth But Mercy,Huge Fish,Science Fiction,2009,PG,74,56,1977,77,1251,29.9331,-95.7886,Texas
The Woman As Calm,Course Universe,Romance,1999,PG,93,50,1031,12,1368,34.2198,-102.9011,Texas
A Flower Despite Success,Somehow Here,Horror,2005,PG-13,110,47,560,27,1030,44.44111,-84.12694,Michigan
The Train In Fear,Minute Sand,Comedy,2005,G,107,54,1031,48,1083,33.9794,-108.6149,New Mexico
A Chair Within Honor,Final Cost,Action,1984,R,104,76,2611,51,2196,43.46062,-74.34098,New York
A Lake Regarding Loyalty,Pulling Sally,Action,2019,PG-13,71,72,1183,39,1072,45.6525,-122.6593,Oregon
A Floor Of War,Sound Circle,Thriller,2011,PG,93,71,1657,81,2151,20.1265,-155.3033,Hawaii
The Boy Except Pain,Fading Shrimp,Thriller,1996,PG,90,19,1296,44,2191,35.06513,-80.67434,North Carolina
The Nose Until Strength,Sure Way,Drama,1983,R,75,77,661,47,939,41.84758,-76.0127,Pennsylvania
The Wall Following Time,Final Cost,Thriller,1983,PG-13,80,25,1730,20,464,42.21038,-71.01866,Massachusetts
A Tree Like Worry,Final Cost,Comedy,1982,R,88,40,2478,46,975,44.24195,-86.30925,Michigan
A Bear Upon Touch,Pulling Sally,Fantasy,1992,PG,96,80,1979,24,2219,44.8379,-118.4040,Oregon
The Man Pending Fear,Sure Way,Comedy,1979,PG-13,102,59,1655,77,2445,45.9706,-111.5678,Montana
The Door Across Insanity,Pulling Sally,Thriller,1979,R,112,32,1196,54,503,34.88981,-84.28686,Georgia
The Leg Outside Truth,Papersoft,Action,2002,R,79,24,1667,50,1344,30.30246,-81.39536,Florida
The Soul Given Science,Somehow Here,Romance,1995,G,72,91,2228,77,1894,33.7960,-99.3664,Texas
A Blade On Fiction,Course Universe,Action,1980,R,103,53,2668,48,1337,39.0133,-90.0691,Missouri
The Chair To Failure,Huge Fish,Action,1979,PG,85,61,1709,75,1993,46.1820,-93.6353,Minnesota
A Couch Over Hate,Fading Shrimp,Action,1981,G,81,82,845,36,2115,37.6203,-95.0216,Kansas
The Woman Considering Speed,Final Cost,Fantasy,1984,PG,86,29,941,40,1924,37.67296,-78.70401,Virginia
An Air But Hell,Final Cost,Fantasy,1983,PG-13,102,46,1847,8,2031,29.6914,-100.5448,Texas
An Atmosphere Through Comfort,Course Universe,Horror,2023,PG,104,36,2301,46,1644,38.1937,-107.4646,Colorado
The Shoe With Luxury,Huge Fish,Action,2015,R,62,48,1197,74,559,36.59649,-82.18847,Tennessee
The Blade Onto Hope,Light Box,Fantasy,1990,R,105,64,2485,85,2311,31.8204,-104.4171,{}
A Girl Before Anxiety,Yellow Dinner,Romance,1974,R,82,27,1786,46,1986,31.95682,-88.31502,Mississippi
The Glacier Per Uncertainty,Huge Fish,Horror,1994,R,95,20,2139,20,1453,37.95651,-75.10796,{}
A Moon Versus Fragility,Huge Fish,Action,1980,PG,91,72,2032,75,2009,36.66431,-78.57028,North Carolina
A Face Among Time,Course Universe,Science Fiction,2015,R,99,37,1142,45,2190,29.47877,-82.15912,Florida
A Box Under Wealth,Final Cost,Romance,1978,R,94,51,2803,39,1182,42.0314,-115.6285,Nevada
A Cloud But Rhythm,Yellow Dinner,Drama,1977,R,105,45,1242,51,1795,28.1146,-98.3150,Texas
An Atmosphere Considering Respect,Huge Fish,Horror,2021,PG,102,20,1873,60,1416,30.5908,-94.0374,Texas
The Floor Before Fragility,Huge Fish,Horror,2008,PG-13,87,78,576,53,618,28.3615,-97.3582,Texas
A Robot Against Hope,Yellow Dinner,Fantasy,2008,R,73,46,505,42,915,33.68846,-79.83835,South Carolina
A Woman Minus Luxury,Silent Vision,Science Fiction,2022,PG-13,79,89,1232,94,912,42.35974,-88.24148,Illinois
The Book Despite Respect,Sure Way,Action,2020,R,96,24,948,33,1536,35.2105,-106.5877,New Mexico
A Couch Beneath Wealth,Huge Fish,Documentary,1990,G,92,87,638,45,1930,33.87488,-80.20924,South Carolina
The Couch Around Truth,Pulling Sally,Action,1980,R,97,14,2146,26,1957,38.7032,-94.3976,Missouri
The Bear Considering Science,Minute Sand,Comedy,2012,PG-13,89,58,1663,35,1663,45.1461,-110.9574,Montana
The Bear Into Wisdom,Fading Shrimp,Fantasy,2012,PG-13,78,82,2512,79,2374,36.42565,-82.911,Tennessee
A Lake Until Disrespect,Sure Way,Action,2013,PG,76,56,2718,50,2520,37.0673,-119.1284,California
A Bird Except Success,Silent Vision,Mystery,1976,PG,63,49,1245,42,1458,38.61232,-81.30595,West Virginia
The Child Into Sleep,Runaway Vehicle,Fantasy,1984,R,93,35,1486,56,474,35.1832,-96.5209,Oklahoma
A Wall Underneath Hope,Somehow Here,Drama,1995,PG,86,32,267,80,1106,29.9073,-99.0126,Texas
A Girl Unlike Sleep,Silent Vision,Comedy,2000,PG-13,76,66,2124,43,303,32.2821,-111.2242,Arizona
The Book Among Insanity,Silent Vision,Comedy,1998,PG,104,53,2347,35,1654,39.70428,-75.81494,Maryland
A Shoe Around Freedom,Final Cost,Fantasy,2016,R,98,31,1180,28,956,33.56622,-84.53687,Georgia
The Shirt Across Fact,Course Universe,Drama,2012,PG-13,101,78,2462,52,319,31.79186,-82.5518,Georgia
The Floor Against Humor,Pulling Sally,Science Fiction,2002,PG-13,71,32,1044,55,553,34.4055,-112.3161,Arizona
The Couch Beside Decay,Course Universe,Science Fiction,1978,PG,70,70,1064,69,1149,33.91849,-81.09232,South Carolina
A Shoe At Respect,Final Cost,Action,2014,PG,91,57,967,82,1973,37.7915,-90.5373,Missouri
A Pillow Aboard Touch,Yellow Dinner,Documentary,1983,PG,89,61,1053,33,937,33.8442,-110.3770,Arizona
The Finger But Happiness,Final Cost,Musical,2023,PG-13,109,68,1683,29,1375,34.3846,-90.1648,Mississippi
A Leg Over Success,Huge Fish,Thriller,2001,R,82,77,2072,47,629,40.37316,-74.08681,New Jersey
An Atmosphere Towards Sight,Huge Fish,Horror,2003,R,110,46,1615,67,1861,36.38925,-84.08826,Tennessee
The Finger To Pain,Fading Shrimp,Fantasy,2010,PG-13,86,61,703,87,585,33.4391,-110.2531,Arizona
A Kite Over Happiness,Fading Shrimp,Thriller,1989,PG-13,87,29,1170,78,1188,37.38427,-82.25514,West Virginia
The Floor Without Death,Yellow Dinner,Fantasy,1993,PG,79,22,282,64,945,43.7867,-116.1473,Idaho
A Cloud During Fact,Fading Shrimp,Science Fiction,2019,PG,87,59,786,36,686,42.55992,-83.83335,Michigan
A Bed To War,Silent Vision,Romance,1996,R,85,60,1483,25,1526,44.9266,-92.9097,Wisconsin
The Couch Unlike Fragility,Minute Sand,Horror,2000,PG-13,86,34,1736,52,1674,35.9834,-84.86662,Tennessee
A Lake Into Clarity,Sure Way,Science Fiction,2016,PG-13,91,51,1499,58,324,37.6401,-91.1276,Missouri
A Kite Of Sleep,Solar Scratch,Horror,2004,PG-13,74,95,1318,71,1269,29.4348,-102.8864,Texas
A Box Following Clarity,Light Box,Action,1974,PG,84,65,1531,43,190,35.92349,-77.55164,North Carolina
The Bed Beyond Failure,Silent Vision,Horror,1979,PG,89,35,2427,53,632,34.4793,-107.7914,New Mexico
The Mountain Along Despair,Sound Circle,Romance,1985,PG,80,59,432,10,2423,33.65316,-86.64777,Alabama
A Chair Beneath Riches,Minute Sand,Science Fiction,2000,PG-13,100,60,614,43,983,33.80233,-84.60271,Georgia
A Rocket Amid Anxiety,Sound Circle,Action,1991,R,88,75,1817,67,1335,41.15562,-79.46505,Pennsylvania
A Box Excepting Freedom,Minute Sand,Drama,1986,R,104,44,1819,60,1081,45.8342,-106.2426,Montana
The Clown Through Clarity,Huge Fish,Romance,1979,PG-13,83,46,1774,14,2465,42.0348,-123.0690,Oregon
The World Beyond Riches,Final Cost,Horror,2009,PG,82,74,372,39,349,40.9828,-111.7470,Utah
A Shirt Concerning Freedom,Final Cost,Action,1978,PG,86,44,1607,27,518,42.8812,-93.0415,Iowa
The Alien Before Honor,Sound Circle,Musical,2016,PG-13,109,43,1443,26,1161,38.9647,-90.0761,Missouri
A Dog Plus Calm,Minute Sand,Musical,1999,R,92,59,1328,26,1561,45.4092,-109.6514,Montana
The Valley But Freedom,Minute Sand,Action,2012,PG,96,40,1544,59,1133,45.1204,-92.3982,Wisconsin
A Door Behind Reality,Huge Fish,Horror,2006,R,99,52,923,40,1477,37.5681,-121.4333,California
The Kite Of Dishonesty,Papersoft,Horror,1979,R,103,46,984,67,791,36.0066,-109.6523,Arizona
The Pencil Inside Love,Minute Sand,Horror,2000,G,87,92,2009,39,1954,43.25535,-75.60379,New York
A Bed Barring Fiction,Minute Sand,Thriller,1979,R,100,75,2825,53,1823,35.45563,-85.62081,Tennessee
The Clown On Hate,Empty Mind,Horror,1977,R,96,31,2208,46,1298,39.54544,-80.26447,West Virginia
The Thief To Worry,Minute Sand,Comedy,1992,PG,92,42,1117,29,1154,47.6553,-102.7860,North Dakota
A Cow Before Luxury,Light Box,Musical,2001,PG,87,64,1612,36,2777,40.8525,-96.4594,Nebraska
A Pillow Across Respect,Runaway Vehicle,Science Fiction,1978,PG-13,109,72,1277,96,1481,35.20925,-85.88276,Tennessee
The Cloud Past Success,Course Universe,Thriller,2003,PG-13,87,42,1378,81,1380,39.54544,-80.26447,West Virginia
The Face Save Poverty,Course Universe,Action,1992,PG,103,52,1785,74,1134,37.6066,-105.6088,Colorado
The Airplane Past Wisdom,Fading Shrimp,Fantasy,1998,R,110,27,1801,25,1369,41.4507,-88.27907,Illinois
The Pencil From Hunger,Final Cost,Action,2017,PG,82,69,1046,60,1375,49.1785,-120.4276,British Columbia
A Shirt Against Clarity,Fading Shrimp,Fantasy,1980,PG-13,73,68,919,62,1489,39.71365,-87.53919,Indiana
A Dog Plus Fragility,Fading Shrimp,Action,1998,R,68,89,1522,68,2261,40.16871,-76.16717,Pennsylvania
The Book About Love,Course Universe,Action,1974,R,97,48,869,24,944,40.2741,-95.8131,Kansas
The Cat Among Calm,Huge Fish,Fantasy,2022,R,82,70,1520,46,2389,37.71709,-78.26084,Virginia
A Bed Behind Riches,Huge Fish,Action,1992,PG-13,106,61,1968,43,2496,36.30339,-87.15417,Tennessee
An Air Opposite Fact,Fading Shrimp,Action,2018,R,77,41,2364,42,714,32.8182,-97.8366,Texas
The Shirt Through Loss,Pulling Sally,Drama,1997,R,86,51,2508,47,2384,40.28954,-75.79214,Pennsylvania
The Window Among Science,Course Universe,Horror,1989,PG-13,76,40,2571,46,1224,36.71006,-88.60921,Kentucky
A Train With Love,Fading Shrimp,Thriller,1991,PG,112,24,821,62,2711,31.34295,-89.37562,Mississippi
The Thief Inside Calm,Huge Fish,Horror,1998,PG-13,85,72,911,37,2651,42.82556,-88.984,Wisconsin
The Soldier Under Loss,Huge Fish,Fantasy,1992,G,94,38,1079,30,1030,29.00858,-82.74233,Florida
The Robot Of Health,Yellow Dinner,Science Fiction,2010,G,76,52,1613,41,1613,38.16986,-78.79363,Virginia
A Cow At Science,Sure Way,Drama,1995,PG,89,35,1051,48,902,38.10727,-87.00666,Indiana
The Thief But Time,Silent Vision,Thriller,1979,R,92,22,1980,53,1402,38.41865,-82.29321,West Virginia
A Pencil Outside Feeling,Course Universe,Musical,2005,R,93,15,1285,57,1775,35.4871,-94.4993,Arkansas
The Car Upon Patience,Runaway Vehicle,Romance,1993,PG-13,99,62,1890,65,923,43.4869,-116.6955,Idaho
A Shirt Considering Luxury,Minute Sand,Horror,2009,G,91,47,666,64,1375,67.1250,-154.7543,Alaska
A Door On Insanity,Huge Fish,Science Fiction,2008,R,84,29,1660,53,1522,30.71327,-82.60874,Georgia
The Kite Inside Touch,Light Box,Romance,1975,PG,80,40,516,61,559,41.43255,-81.46678,Ohio
A Foot Above Dishonesty,Sure Way,Comedy,1995,R,96,56,1062,46,2073,40.0210,-96.1358,Nebraska
The Thing Unlike Speed,Kind Soldier,Romance,2006,G,103,46,1487,36,2515,34.3647,-93.4202,Arkansas
A Bird Barring Hate,Huge Fish,Comedy,2023,R,81,94,1992,51,2114,31.09323,-87.06275,Alabama
The Door Beyond Patience,Fading Shrimp,Romance,2000,G,70,30,1758,65,1826,44.82616,-72.10927,Quebec
The Shirt Since Hell,Course Universe,Fantasy,2007,PG-13,94,28,1806,37,1257,41.5457,-90.2941,Illinois
A Door Aboard Calm,Huge Fish,Action,1992,R,92,34,1575,24,794,42.93614,-83.33661,Michigan
A Valley Beside Comfort,Pulling Sally,Science Fiction,2003,PG-13,79,81,1453,50,1392,48.4097,-111.0336,Montana
A Chair Between Worry,Light Box,Musical,2012,PG,77,33,1365,70,2180,34.7339,-93.8960,Arkansas
A Cat Near Touch,Minute Sand,Drama,1998,G,94,35,1596,29,1340,30.7768,-91.3506,Louisiana
A Cat Amid Pain,Runaway Vehicle,Fantasy,2005,R,86,85,1172,46,796,46.3876,-112.6834,Montana
The Lake Including Uncertainty,Runaway Vehicle,Thriller,1993,PG-13,66,61,1440,34,2457,42.64454,-71.31534,Massachusetts
An Alien Among Sight,Minute Sand,Fantasy,2004,PG-13,87,81,779,57,1873,46.2749,-121.4397,Washington
The Couch From Confusion,Fading Shrimp,Fantasy,2000,PG-13,91,61,1035,79,1459,37.19726,-87.03638,Kentucky
The Clown Off Control,Silent Vision,Comedy,1976,PG,70,20,2525,63,1646,35.06513,-81.5537,South Carolina
A Pillow Regarding Time,Fading Shrimp,Fantasy,1991,PG-13,105,67,1410,58,2434,39.8055,-122.3297,California
The Bug From Touch,Kind Soldier,Horror,2004,R,74,74,696,58,1147,37.1909,-118.4673,California
A Woman Save Fact,Yellow Dinner,Thriller,2015,PG-13,104,69,1245,48,1822,21.5823,-159.6403,Hawaii
A Kite Since Wealth,Final Cost,Comedy,2012,R,100,91,2121,72,397,37.09889,-76.49528,Virginia
A Bear Until Mercy,Empty Mind,Science Fiction,2014,PG-13,84,53,1176,69,841,45.3781,-122.8313,Oregon
The Girl But Uncertainty,Final Cost,Fantasy,2006,R,65,26,2325,32,1142,32.7241,-101.0809,Texas
The Cow Until Consistency,Final Cost,Fantasy,1991,R,92,68,1547,48,1886,30.48086,-83.45405,Florida
The Dog Outside Humor,Sure Way,Comedy,1980,G,92,86,2073,45,1899,39.9570,-124.3973,California
A Woman Outside Clarity,Kind Soldier,Horror,1977,R,91,83,854,53,2034,44.4236,-92.3605,Minnesota
A Bed Near Fact,Empty Mind,Musical,2009,R,102,33,826,76,1048,45.3025,-93.2765,Minnesota
A Couch Barring Luxury,Silent Vision,Comedy,1986,PG-13,99,61,1300,70,1818,44.9420,-93.0970,Minnesota
The Chair Barring Thought,Runaway Vehicle,Thriller,1990,R,92,59,1435,54,1645,34.6619,-94.3855,Arkansas
The Airplane To Respect,Sure Way,Action,2015,PG-13,105,50,1556,60,1295,41.8401,-93.1937,Iowa
The Cloud Outside Fear,Silent Vision,Horror,2001,R,95,88,2108,43,844,47.6805,-105.8017,Montana
The Bear In Calm,Course Universe,Fantasy,1994,PG-13,78,74,1323,81,2015,39.2591,-119.1295,Nevada
The Dog Under Truth,Sure Way,Drama,1982,PG,92,36,2036,52,1105,38.00564,-82.9485,Kentucky
A Thing Including Love,Minute Sand,Science Fiction,1999,PG,86,27,648,42,1747,44.9103,-98.1748,South Dakota
The Rocket Unlike Hell,Fading Shrimp,Action,2019,PG-13,104,67,1811,30,1004,39.3804,-122.1126,California
The Blade Beneath Clarity,Minute Sand,Action,1997,PG-13,96,85,1329,39,1657,32.5630,-91.3687,Louisiana
